Tweet_id,Target,Text,Error Label,Span,Span Label,Correct Span,Category,Category Label,Correct Categories,Target Label,Correct Targets,Notes
1625585349161324544,Immigrant-Refugee,"Savaşın ortasında evsiz kaldı diye aldığımız suriyeliler, bugün biz evsiz kaldık diye bizi yağmaladı taciz etti çaldılar. Unutmayın bu günleri. TÜRK.",,"Suriyeliler, bugün biz evsiz kaldık diye bizi yağmaladı taciz etti çaldılar",Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1624538733008617474,Immigrant-Refugee,"@username #UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum #UElkemdeSığınmacıİstemiyorum #ULKEMDESURIYELIISTEMIYORUM #Suriyelilersinirdisiedilsin #suriyeliistemiyoruz #SuriyelilerSehirlerdenCıkartın 
 #yağmacılaravuremri #AskerVePoliseVurEmri #VUREMRİVERİLSİN #VurEmriVerilsin",,#UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum #UElkemdeSığınmacıİstemiyorum #ULKEMDESURIYELIISTEMIYORUM #Suriyelilersinirdisiedilsin #suriyeliistemiyoruz #SuriyelilerSehirlerdenCıkartın #yağmacılaravuremri #AskerVePoliseVurEmri #VUREMRİVERİLSİN #VurEmriVerilsin,Correct,,Exclusive/Discriminatory Discourse,Incomplete,,,,"Span doğru, kategori eksik düşmanlık ve savaş söylemi de var"
1624538913447546883,Immigrant-Refugee,"#UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum #UElkemdeSığınmacıİstemiyorum #ULKEMDESURIYELIISTEMIYORUM #Suriyelilersinirdisiedilsin #suriyeliistemiyoruz #SuriyelilerSehirlerdenCıkartın 
 #yağmacılaravuremri 
 #AskerVePoliseVurEmri #VUREMRİVERİLSİN #VurEmriVerilsin",,#UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum #UElkemdeSığınmacıİstemiyorum #ULKEMDESURIYELIISTEMIYORUM #Suriyelilersinirdisiedilsin #suriyeliistemiyoruz #SuriyelilerSehirlerdenCıkartın #yağmacılaravuremri #AskerVePoliseVurEmri #VUREMRİVERİLSİN #VurEmriVerilsin,Correct,,Exclusive/Discriminatory Discourse,Incomplete,,,,"Span doğru, kategori eksik düşmanlık ve savaş söylemi de var"
1624419488819978240,Immigrant-Refugee,"@username hiç istememiştik şimdi daha kararlı bir şekilde istemiyoruz..
#ülkemdemülteciistemiyorum",,hiç istememiştik şimdi daha kararlı bir şekilde istemiyoruz.. #ülkemdemülteciistemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1623772628824608773,Immigrant-Refugee,@username @username @username #UElkemdeMuelteciİstemiyorum,,#UElkemdeMuelteciİstemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru (ülkemde mülteci istemiyorum hashtagini doğru algılıyor)
1623459783096279040,Immigrant-Refugee,@username Antakya’da Kardeşler Mahallesi(Dağ Mahallesi)’nde Suriyeliler insanlardan zorla erzak ve kıyafetlerini alıyorlar. Lütfen yardımcı olalım. Polis veya askeri bir destek yok insanlar zarar görüyor. Konum olarak hava şartlarından etkilenen bir yer. Kıyafet yorgan vb zorla alınıyor.,,Suriyeliler insanlardan zorla erzak ve kıyafetlerini alıyorlar. Lütfen yardımcı olalım. Polis veya askeri bir destek yok insanlar zarar görüyor,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1624527198966231041,Immigrant-Refugee,"@username @username @username Devlet adam gibi müdahale etse , bunlar zaten yaşanmaz . Bu Suriyeliler yüzünden millet neler çekiyor , önce bir araştır sonra fikrini yaz . Boş boş yazma",,Bu Suriyeliler yüzünden millet neler çekiyor,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1623825545204047878,Immigrant-Refugee,@username @username ne evsizi ya giren bütün suriyeliler yurttan apar topar çıkan öğrencilerin eşyalarını yağmalıyor benim ülkemin insanları hala dışarıda soğuktan donarken göz yummacağız bu duruma nargilesiyle gelen suriyelilerin depremden üstüne kalın bir şeyler almadan çıkan insanlardan daha zor,,"ne evsizi ya giren bütün suriyeliler yurttan apar topar çıkan öğrencilerin eşyalarını yağmalıyor,nargilesiyle gelen suriyelilerin",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1623704728994562050,Immigrant-Refugee,@username #UElkemdemuelteciistemiyorum,,#UElkemdemuelteciistemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1624783480784650240,Immigrant-Refugee,@username #UElkemdeMuelteciİstemiyorum,,#UElkemdeMuelteciİstemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1625256735618351104,Immigrant-Refugee,"@username @username @username @username İsmail saymaz güvenilecek bir kişi değil soylunun beslemesi, kaldı ki doğruda olabilir ama yağma görüntülerindeki, hırsızlık görüntülerindeki, tecavüz haberindeki suriyeliler gerçeğini değiştirmez",,"yağma görüntülerindeki, hırsızlık görüntülerindeki, tecavüz haberindeki suriyeliler gerçeğini değiştirmez",Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1624310422403788800,Immigrant-Refugee,"Sana sonuna kadar katılıyorum Halil bey ve destekliyorum #ülkemdemülteciistemiyorum
@username @username @username @username https://t.co/o9DWpeo4hy",,#ülkemdemülteciistemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1623799321245192193,Immigrant-Refugee,Ülkemizde mülteci istemiyoruz kız kardeşlerimiz annelerimiz eşlerimiz kendi topraklarında rahat gezemeyecek mi yaşayamayacak mı bu bir milli güvenlik sorunudur #TurkeyEarthquake #suriyeliler #mersinkyk #ülkemdemülteciistemiyorum https://t.co/GujueLkesS,,Ülkemizde mülteci istemiyoruz kız kardeşlerimiz annelerimiz eşlerimiz kendi topraklarında rahat gezemeyecek mi yaşayamayacak mı bu bir milli güvenlik sorunudur,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1624252314675445760,Immigrant-Refugee,"@username #ülkemdemülteciistemiyorum 
#suriyeliyağmacılarıistemiyorum",,#ülkemdemülteciistemiyorum #suriyeliyağmacılarıistemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1623459562329104384,Immigrant-Refugee,@username Antakya’da Kardeşler Mahallesi(Dağ Mahallesi)’nde Suriyeliler insanlardan zorla erzak ve kıyafetlerini alıyorlar. Lütfen yardımcı olalım. Polis veya askeri bir destek yok insanlar zarar görüyor. Konum olarak hava şartlarından etkilenen bir yer. Kıyafet yorgan vb zorla alınıyor.,,Suriyeliler insanlardan zorla erzak ve kıyafetlerini alıyorlar. Lütfen yardımcı olalım. Polis veya askeri bir destek yok insanlar zarar görüyor,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1624189813090922502,Immigrant-Refugee,"Tarihimizde ki en büyük düşmanımız diye adlandırdığımız Yunanistan deprem bölgesinde canla başla mücadele ediyorken, din kardeşlerimiz dediğimiz Suriyeliler her gün yağma ve hırsızlık yapıyor. Öyle bir devir işte.",,"Tarihimizde ki en büyük düşmanımız diye adlandırdığımız Yunanistan deprem bölgesinde canla başla mücadele ediyorken, din kardeşlerimiz dediğimiz Suriyeliler her gün yağma ve hırsızlık yapıyor.",Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,Incomplete,,"Span ve kategori doğru, Yunanlar da var hedef grup olarak"
1623710544707432448,Immigrant-Refugee,#ülkemdemülteciistemiyorum artık yeter https://t.co/tno1vf4r5S,,#ülkemdemülteciistemiyorum artık yeter,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1624874844738256896,Immigrant-Refugee,@username @username #UElkemdeMuelteciİstemiyorum,,#UElkemdeMuelteciİstemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1623770395995213824,Immigrant-Refugee,Bu videoyu izleyin ve ömrünüz boyunca unutmayın. #suriyeli #ülkemdemülteciistemiyorum #Defol #deprem #yağma #YAGMACILARAVUREMRİVERİLSİN https://t.co/MovAVnxIxN,,Bu videoyu izleyin ve ömrünüz boyunca unutmayın. #suriyeli #ülkemdemülteciistemiyorum #Defol #deprem #yağma #YAGMACILARAVUREMRİVERİLSİN,Correct,,Swearing; Insult; Defamation; Dehumanization,Wrong,,,,"Span doğru, kategoriyi ülkemde mülteci istemiyorum hashtaginden ötürü ayrımcı söylem almış ama yağmacılara vur emri verilsin hashtagi de var, o yüzden kategori düşmanlık/savaş söylemi olmalı"
1625580699947335680,Immigrant-Refugee,@username @username @username @username Hani sınırdan kuş ucmuyordu nerde sınır devriyesi Suriyeliler akın akin geliyor ama seçimde iktidarla birlikte kuzu kuzu gidecekler,,Suriyeliler akın akin geliyor ama seçimde iktidarla birlikte kuzu kuzu gidecekler,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1402153335696809988,Jew,"⭕ Sıcak Gelişme @AlqassamMedia 

Siyonist Yerleşimci grupları işgal güçlerinin koruması altında Mescid-i Aksa'nın avlusunu bastı. 

#MescidiAksa #Kudüs #FilistinKazanıyor #gazze #kahrolsunisrail #HopeToGaza https://t.co/dPHP5Bn2On",,kahrolsunisrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1353048938450976770,Jew,#Katilİsrail https://t.co/A2uX5Uygxs,,Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1398707385770909698,Jew,@username Nedense #katilisrail e verdiğimiz tepkiden hemen sonra peker i aç ı mağduru abd si İsrail i bae si cartı curtu kim varsa sunni Müslüman karşıtı hepsi kol kola girip cambazlığa başladılar ama bilsinler biz yolumuzdan dönmedik yanlız bırakmayız....,,katilisrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1557069742384488448,Jew,"@username Kahrolsun İsrail
Terör Devleti itrail",,"kahrolsun,Terör Devleti itrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1395035427845939210,Jew,"@_cemileciritt Amin ya Rabbiyel âlemîn
#Katilİsrail",,Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1392914857821884416,Jew,#kahrolsunisrail https://t.co/w9mtxxXzNh,,kahrolsunisrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1391965559030525959,Jew,"#MescidiAksaOnurumuzdur 
#KudusBizimdir 
#Katilİsrail 
#cocukkatiliisrail 
#AksadaBaskinVar",,"Katilİsrail,cocukkatiliisrail",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1393072794838183936,Jew,Masumlar ölüyor.kimin nerede olduğunun yada hangi din dil renk olduğu değil Uygurdakide acı Filistin'de acı aynı olan bebelere masumlara oluyor #bebekkatiliisrail https://t.co/TvF4tAp5rm,,bebekkatiliisrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1392116930409082880,Jew,"Vallahi zafer biz inananların,mağlubiyet siz zalimlerin olacak!!!

#Terroristisrail 
#AksadaZulumVar 
#ZalimlerİcinYasasınCehennem",,"Terroristisrail,ZalimlerİcinYasasınCehennem",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,,,Span ve kategori doğru
1391737250392821766,Jew,"Ya Rabbi zalimlere fırsat verme!
Ya Rabbi O yahudi siyonist masonlara fırsat verme! Yaptıklarını yapacaklarını başlarına yık!Bütün azalarımızı küffara karşı birer atom eyle!
Sen Filistinli Kardeşlerimize  yardımlarını ihsan  eyle!
Amin, Ya Muin!

#Aksadabaskınvar #المسجد_الأقصى https://t.co/jkEMeZlb2h",,O yahudi siyonist masonlara fırsat verme! Yaptıklarını yapacaklarını başlarına yık!,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1394664093928280066,Jew,"@username @username #ErdoğanınYanındayız ve hükümetimizden daha sert yaptırımlar, daha etkili adımlar bekliyoruz.

Tek ümidimiz tek şansımız @username.
O varken bu şansı denemeliyiz.
Yoksa belki de 100 yıl bekleyeceğiz.
Yaparsa Resimiz yapar.
#kahrolsunisrail
#Katilİsrail

#ErdoğanYüzyılınLideri",,"kahrolsunisrail,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1391995482118004736,Jew,"Kudüs'ün ezanları israil'e sela olacak
İnşaallah..🤲🤲
#AksadaBaskınvar https://t.co/3vx44f6fAp",,Kudüs'ün ezanları israil'e sela olacak,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru (kudüsün ezanları israile sela olacak bunu doğru anlamış! ☺)
1393128647771443203,Jew,"Yıkılsın İsrail!
Enkazını göreyim 
Sana ülke diyenin yüzüne tüküreyim. 
#GazzaUnderAttack 
#GazzedeKatliamVar 
#Gazze https://t.co/HuY0koY7z0",,Yıkılsın İsrail! Enkazını göreyim Sana ülke diyenin yüzüne tüküreyim.,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1392615247224127493,Jew,"#PalestineUnderAttack
#Katilİsrail
#IsraeliTerrorism
#GazaUnderAttack
Yıkılsın israil, enkazını göreyim.Sana ülke diyenin yüzüne tüküreyim.! 
https://t.co/d3deasxXBz",,"Yıkılsın israil, enkazını göreyim.Sana ülke diyenin yüzüne tüküreyim.!",Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1392056683686506497,Jew,Rabbim israili helak eyle yok et yak yik soylarini kurut  YARABBİM #KuduesBaskını #MescidiAksaOnurumuzdur #KudusBizimdir #AksadaBaskınVar #MescidiAksaYanlızDeğildir https://t.co/OHdZUknBUm,,israili helak eyle yok et yak yik soylarini kurut,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1525159022495682561,Jew,"Soyun kurusun İsrail
#Katilİsrail https://t.co/StdPFdNudz",,"Soyun kurusun İsrail,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1391118171382427652,Jew,"Bu mübarek #KadirGecesi'nde de otobüslerle #MescidiAksaya gelen Filistinlilere müsade edilmedi. Otobüsler engellendi.
Kudüs israile mezar olacaktır. #OrdularAksaya https://t.co/bW9DwdELWy",,"Kudüs israile mezar olacaktır.,OrdularAksaya",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Symbolization",Correct,,,,Span ve kategori doğru
1394343732523188224,Jew,@elonue Ellerin kırılsın soyun kesilsin şu yavrucağı bu hale getiren melun. Başına belalar yağsın itrail,,Ellerin kırılsın soyun kesilsin şu yavrucağı bu hale getiren melun. Başına belalar yağsın itrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1393074012742422530,Jew,"İnanıyoruz ki;
Bir sabah gelecek kardan aydınlık.

Ve diyoruz ki;
Zalimler için yaşasın cehennem.!

#Katilİsrail
#MescidiAksa 
#AksadaZulumVar https://t.co/wou0KrcSJF",,"Zalimler için yaşasın cehennem.!,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1392721943044952064,Jew,"Allah'ın gazabı üzerinize olacak inşallah 🤲
#Katilİsrail 😠😠 https://t.co/4c99eyPvi5",,"Allah'ın gazabı üzerinize olacak,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1390984411882180611,Jew,"#KudusBizimdir #Kudusİslamındır #KudueseSahipCık #KuduesKırmızıCizgimizdir 
Yaptığınız zulüm'ü Allah görmez mi sanırsınız rabbim tez zamanda belanızı verir inşallah it sürüleri. https://t.co/lsufDPe6v5",,rabbim tez zamanda belanızı verir inşallah it sürüleri.,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1393923362620153866,Jew,#SonunGeldiKöpekİsrail https://t.co/DWyuNHdDPd,,SonunGeldiKöpekİsrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,"Span ve kategori doğru, sonun geldi köpek İsrail hashtaginin kategorisini düşmanlık olarak almış ki doğru, hakaret dememiş baskın kategori düşmanlık olduğundan, önemli bence"
1657912650003620096,Kurdish,"@shemhamfhorash @aIexstrasza_ @xdomerxd @pusholder Gönül isterdi ki Sinan Oğan kazansın ya da c*p hdpkk safında durmasın, %10 kürt oyu toplayayım diye darmaduman oldular. Beter olsunlar, bunların karşısında bırak RTE'yi taş olsa taşa basarım.
https://t.co/3hHhDqODrr",,"c*p hdpkk,Beter olsunlar",Correct,,"Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,,,Span ve kategori doğru
1658001316004741120,Kurdish,"Bundan sonra bu Trakya insanının kürt edebiyatını sikerim.
Olum elinizle pkk yı oyladınız lan kahpeler.",,"kürt edebiyatını sikerim,kahpeler",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1658284980483629056,Kurdish,@heysisifos @oguzhanturhan_ Siyaset ve devlet  aklı ile Türkiye yüzyılında Kürt ve hüdaparlı kardeşlerimizle beraber kandilde bu fotoğrafın aynısı çektiricez. Liderimiz Oğan olsun biz her zaman hazırız. Ama şuan kandilin 2. aposunu hapisten çıkaracağını söyleyen K.K karşısında bir olmak zorundayız kardeşim. https://t.co/wCfdaJI8qe,,kandilin 2. aposunu hapisten çıkaracağını söyleyen K.K karşısında bir olmak zorundayız,Correct,,Symbolization,Wrong,,,,"Span doğru, kategori yanlış, abartma/yükleme/çarpıtma olacak"
1658466790509359104,Kurdish,@a_brls Ne yapsaydk seloyu çıkarıp millî savunma bakanı doğuda Kürt özerkliği Kürtçe 2.resmi dil olsun o pacavralar Ayyıldız la birlikte dalgalansın mı deseydik benim milletimi kötünün iyisini seçmek zorunda bıraktınız neyi savunuyorsun körü körüne bana değil o taptigin muhalefet e kinln,,"Kürt özerkliği Kürtçe 2.resmi dil olsun,pacavralar,bana değil o taptigin muhalefet e kinln",Correct,,"Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,"Span ve kategori doğru, burada dil üzerinden olan ayrımcı söylemleri doğru almış"
1658483396816048128,Kurdish,"@aleynaklcdarglu Kemal Kılıçdaroğlu'na oy vermek, Kemal Kılıçdaroğlu ile ABD hükümeti arasında Türkiye'nin doğu ve güneydoğu Kürt bölgelerinin ayrılması ve bağımsız bir Kürt devletinin kurulması için referandum yoluyla varılan anlaşmaya göre Türkiye'yi bölmek demektir.",,Türkiye'yi bölmek demektir,Correct,,Exclusive/Discriminatory Discourse,Wrong,,,,"Span doğru, kategori yanlış, abartma/yükleme/çarpıtma olacak"
1658602985386123008,Kurdish,@merthaaland @ekremistpala Ee zaten Kürtler Türk birine oy vermez çoğu irkcidir bize faşist derler ancak çoğu Kürt faşist ve bölücüdur,,"çoğu irkcidir,çoğu Kürt faşist ve bölücüdür",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion",Correct,,,,Span ve kategori doğru
1658603760451571968,Kurdish,"@SimonettaVspc Filiz senin Kürt sorununu da seni de, bitmediniz gitti. Bu Kürt sorunu bi senin gibi bir tarafları rahatta olanlara var heralde. Benim yaşadığım ilde hiçbir Kürt'ün sorunu yok, sizin ne sorununuz var merak konusu.",," Kürt sorununu da seni de, bitmediniz gitti",Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1657927550855773952,LGBTI+,"Beni rahatsız eden her işlerinde bir şeytanlık var, halkı düşünüyormuş gibi yapmaları insanların özel hayatlarını deşifre etmesi ama kendilerinin sapık ve bir çoğunun biseksüel olması,bunların hepsinin hainlikte rızası var",,"sapık ve bir çoğunun biseksüel olması,bunların hepsinin hainlikte rızası var",Correct,,Exaggeration; Generalization; Attribution; Distortion,Incomplete,,,,"Span ve kategori doğru, ek olarak simgeleştirme de var biseksüel olması ifadesiyle"
1658005454822285056,LGBTI+,@bernalacin35 Defol şeytan CHP pkk lgbt lilere versinler şu sapık zihniyete bak sen geberdiğinde görürsün kim hak ediyor kıyametin kopacak artık son pişmanlık fayda etmez yol yekınken tövbe et rabbine sarıl dinsiz imansız gitme öbür tarafa,,"Defol şeytan CHP pkk lgbt lilere versinler şu sapık zihniyete bak sen geberdiğinde görürsün kim hak ediyor kıyametin kopacak artık,dinsiz imansız gitme öbür tarafa",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",Correct,,,,Span ve kategori doğru
1658005670178725888,LGBTI+,"@MAturkce Duygu sümürüsü para etmedi. 6 milyon oy 4 milyona indi. Sadece Êvdocularin; sapık karisiz kocasiz, LGBT'li olmak, devletsiz, kimliksiz, dünyayı deyiştime solculuk fikirlerinin kürde dayatması  yüzünde daha çok küdü kaybedecektir. Kürdü çantada keklik  gören aptallar bitecek....",,"sapık karisiz kocasiz, LGBT'li olmak",Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658028859759943936,LGBTI+,@jevlyin @DisiaslanI9o5 @LayluNada @ekrem_imamoglu Ulan profilinde l*gbt renkleri var. Sapkınlığın en âlâsı sizsiniz. Bu ülke sizden nasıl kurtulacağını tartışmalı. Senin zihniyetin bu ülkenin gençliğinin altına döşenmiş bir dinamittir. Ama gün gelecek hiç biriniz bu ülkede yer bulamayacaksınız. Sapkın zihniyetliler sizi.,,"Ulan profilinde l*gbt renkleri var. Sapkınlığın en âlâsı sizsiniz.,Bu ülke sizden nasıl kurtulacağını tartışmalı.,Senin zihniyetin bu ülkenin gençliğinin altına döşenmiş bir dinamittir.,Ama gün gelecek hiç biriniz bu ülkede yer bulamayacaksınız. Sapkın zihniyetliler sizi.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,,,Span ve kategori doğru
1658029129579494912,LGBTI+,@omerhankrm Özündeki meziyetlerden kasıt nedir lgbt gibi sapkın şeyleri desteklemek mi zannediyorsun kuranı bu işleri alet etmeyin tırnakla ayet çekip bunu da kendinizi destekler gibi paylaşmayın,,lgbt gibi sapkın şeyleri desteklemek,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658048653376859904,LGBTI+,"Muhalefet seçimi kaybetti. Bitti!

•Pkk'nın siyasi kanadına normal bir siyasi parti gibi yaklaşır, TMK bakış açısı ile bakmazsanız,
•Ülkenin varlığına kasteden, FETÖcülere, mağdur gözüyle yaklaşırsanız,
•Özü pedofili olan sapkın LGBT sevdanızı bitirip, karşı durmazsınız++",,Özü pedofili olan sapkın LGBT sevdanızı bitirip,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Incomplete,,"Span ve kategori doğru, Kürtlere yönelik de nefret söylemi var"
1658057860943625984,LGBTI+,@aykiricomtr Bu götverenler sktirolsun gitsin ülkemden. Ne meraklıymışlar Türk yaprağı yemeye!!!Asıl lgbt bunlar bu sapık ortadogu çöl fareleri!,,"götverenler sktirolsun gitsin ülkemden.,lgbt bunlar bu sapık ortadogu çöl fareleri",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,Incomplete,,"Span ve kategori doğru, muhtemelen mültecilere yönelik de nefret söylemi var"
1658150332675895040,LGBTI+,"@lillwsh İstanbul sözleşmesini kabul etmiyorum tarihten bu yana geleneklerimiz aile  hukukumuzu bozacak sapkın zihniyetlerin islam ağırlıklı olan ülkede işi olamaz. 
Dinde kimse kimseyi zorlamıyor bunuda tayyipten bilirsiniz. Herkes istediği gibi takılıyor.",,sapkın zihniyetlerin islam ağırlıklı olan ülkede işi olamaz,Correct,,Exclusive/Discriminatory Discourse,Correct,,Incomplete,,"Span ve kategori doğru, kadınlara yönelik de ayrımcı söylem var"
1658180984049656064,LGBTI+,"-Terör örgütünün siyasi ayağının desteklediği adayı desteklemediğim için
-Yerli ve milli duruş sergilemeyen adayı desteklemediğim için
-LGBT gibi sapkın eğilimli olanların destelediği adayı destelemediğin için++++",,LGBT gibi sapkın eğilimli olanların,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658187676351095040,LGBTI+,"Bu örnekle seçim kazanmaya çalışıyorlar. Hemde İçimizdeki sapkın Lbgt denilen grubu destekleyen,her köşe başında elinde içki şişeleri olan , sokakta öpüşmekten bile çekinmeyenler bunlar . https://t.co/maUPobOu7o",,"içimizdeki sapkın Lbgt denilen grubu destekleyen,elinde içki şişeleri olan , sokakta öpüşmekten bile çekinmeyenler bunlar",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Wrong,,,,"Span ve kategori doğru, ikinci kısım küfür hakaret değil ayrımcı söylem ve abartma/yükleme/çarpıtma olacak (elinde içki şişeleri olani sokakta öpüşmekten bile çekinmeyen)"
1658213051143692032,LGBTI+,@rnghonz @TugrulTurkes @DrSinanOgan @kilicdarogluk @meral_aksener @umitozdag Hahaha iftiracı kurtçuk! Gayette Atatürk Milliyetçisi biriyim. Hdp ve türevlerine 1 oyum bile nasip olmamıştır. Ben teröre karşı kürtleri kucaklayalım ki şu adamdan kurtulalım derken siz erkek sevici sapık bir şekilde kucağımızı açtık yazdınız! Ayyy nasıl Bozkurtluk bu? Gaykurt!,,"erkek sevici sapık,Gaykurt!",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Wrong,,,,"Span ve kategori doğru ilkinde, gaykurt ifadesi küfür hakaret değil simgeleştirme olmalıydı"
1658213898531512064,LGBTI+,@ATAISIK_ 16 yaşında bi ergen kızın evliliğini sorun ettiğiniz kadar erkek erkeğe ve kadın kadına olan sapkın sapık ilişkileri dert edinseydiniz simidi Reisi bizim kadar iyi anlardınız,,erkek erkeğe ve kadın kadına olan sapkın sapık ilişkileri dert edinseydiniz,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658245707864633088,LGBTI+,@tanjuozcanchp He birde Lgbt var sakın desteğinizi özgürlük adı altında bu sapkın zihniyetten esirgemeyin,,sapkın zihniyetten esirgemeyin,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658396593362554880,LGBTI+,@kilicdarogluk Bu kadar yalan algı üreteceğine ülkenin bölünmez bütünlüğü için çalışsan kimselere özerklik sözü vermedik diyebil misin !?Türk aile yapısını  lgbt  gibi sapkın akımlara teslim etmiyeceğim diyebilir misin !?Terr suçlularına özgürlük vadinden dönüyorum desen sandığı okumuş olurdun!,,lgbt  gibi sapkın akımlara,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
