Tweet_id,Target,Text,Error Label,Span,Span Label,Correct Span,Category,Category Label,Correct Categories,Target Label,Correct Targets,Notes
1623710544707432448,Immigrant-Refugee,#ülkemdemülteciistemiyorum artık yeter https://t.co/tno1vf4r5S,,#ülkemdemülteciistemiyorum artık yeter,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1624874844738256896,Immigrant-Refugee,@username @username #UElkemdeMuelteciİstemiyorum,,#UElkemdeMuelteciİstemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,,,Span ve kategori doğru
1623770395995213824,Immigrant-Refugee,Bu videoyu izleyin ve ömrünüz boyunca unutmayın. #suriyeli #ülkemdemülteciistemiyorum #Defol #deprem #yağma #YAGMACILARAVUREMRİVERİLSİN https://t.co/MovAVnxIxN,,Bu videoyu izleyin ve ömrünüz boyunca unutmayın. #suriyeli #ülkemdemülteciistemiyorum #Defol #deprem #yağma #YAGMACILARAVUREMRİVERİLSİN,Correct,,Swearing; Insult; Defamation; Dehumanization,Wrong,,,,"Span doğru, kategoriyi ülkemde mülteci istemiyorum hashtaginden ötürü ayrımcı söylem almış ama yağmacılara vur emri verilsin hashtagi de var, o yüzden kategori düşmanlık/savaş söylemi olmalı"
1625580699947335680,Immigrant-Refugee,@username @username @username @username Hani sınırdan kuş ucmuyordu nerde sınır devriyesi Suriyeliler akın akin geliyor ama seçimde iktidarla birlikte kuzu kuzu gidecekler,,Suriyeliler akın akin geliyor ama seçimde iktidarla birlikte kuzu kuzu gidecekler,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,,,Span ve kategori doğru
1402153335696809988,Jew,"⭕ Sıcak Gelişme @AlqassamMedia 

Siyonist Yerleşimci grupları işgal güçlerinin koruması altında Mescid-i Aksa'nın avlusunu bastı. 

#MescidiAksa #Kudüs #FilistinKazanıyor #gazze #kahrolsunisrail #HopeToGaza https://t.co/dPHP5Bn2On",,kahrolsunisrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1353048938450976770,Jew,#Katilİsrail https://t.co/A2uX5Uygxs,,Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1392430768895545347,Jew,"#GazaUnderAttack
#FreePalestine 
#AksadaZulumVar
#IsraeliTerrorism https://t.co/3pErU1wRoA",Erroneous,IsraeliTerrorism,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,"Span ve kategori doğru, İngilizce algılamış ☺ normalde Türkçe değil işaretleniyordu"
1398707385770909698,Jew,@username Nedense #katilisrail e verdiğimiz tepkiden hemen sonra peker i aç ı mağduru abd si İsrail i bae si cartı curtu kim varsa sunni Müslüman karşıtı hepsi kol kola girip cambazlığa başladılar ama bilsinler biz yolumuzdan dönmedik yanlız bırakmayız....,,katilisrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1392942288809218052,Jew,"@username @username #AksadaBaskınVar #المسجد_الأقصى
#Freedomofprayer #PalestinianLivesMatter #SavePalestine #AlAqsaMosque #AlAqsaUnderAttack #IsraeliTerrorism #FreePalestine #Katilİsrail #GazaUnderAttack",Erroneous,Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,"Span ve kategori doğru, yine İngilizce tweet"
1391860514108723207,Jew,"YA KAHHAR, İşgalci israili ve ona desdek olanlari kahru perişan eyle Yâ Rabbî  #AksadaBaskınVar https://t.co/FiGqWZ34BI",,kahru perişan eyle,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1557069742384488448,Jew,"@username Kahrolsun İsrail
Terör Devleti itrail",,"kahrolsun,Terör Devleti itrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1395035427845939210,Jew,"@_cemileciritt Amin ya Rabbiyel âlemîn
#Katilİsrail",,Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1392992342500679681,Jew,#GenocideinGaza #IsraelTerrorist #FreePalestin #katilisrail #israelterrorist #freepalestine #IsraeliTerrorism https://t.co/aiOTImiJrp,Erroneous,"katilisrail,israelterrorist",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,"Doğru, İngilizce tweet"
1391905861543600134,Jew,Allah bu dinsizlerin belasini versin muslumanlari galip eylesin israili kahir ismi ile kahreylesin #AksadaBaskınVar,,israili kahir ismi ile kahreylesin,Incomplete,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,"Span ve kategori doğru, allah bu dinsizlerin belasını versin kısmını almamış"
1392914857821884416,Jew,#kahrolsunisrail https://t.co/w9mtxxXzNh,,kahrolsunisrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1391965559030525959,Jew,"#MescidiAksaOnurumuzdur 
#KudusBizimdir 
#Katilİsrail 
#cocukkatiliisrail 
#AksadaBaskinVar",,"Katilİsrail,cocukkatiliisrail",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1393404168061263874,Jew,"Olayın faili ve bizzat katilin kendisidir itrail.
#BabyKillerIsrael https://t.co/Z6UiguUlpq",Erroneous,"itrail,BabyKillerIsrael",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,"Span ve kategori doğru, İngilizce hashtag var"
1393072794838183936,Jew,Masumlar ölüyor.kimin nerede olduğunun yada hangi din dil renk olduğu değil Uygurdakide acı Filistin'de acı aynı olan bebelere masumlara oluyor #bebekkatiliisrail https://t.co/TvF4tAp5rm,,bebekkatiliisrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1392741357047926788,Jew,@username AHLAKI OLMAYAN MİLLETLER LUT KAVMİNİN GİBİ HELAK OLACAKTIR. SONA AN KALA abd ve israil teröristtir. Siz yüzüne tükürülecek topluluklarsınız #KuduesuenUmuduErdoğan #GazzeDireniyor #RAMAZANBAYRAMI #Tuerkbeklenendir #israilTerorist https://t.co/tWVhhPnY33,,"Siz yüzüne tükürülecek topluluklarsınız,abd ve israil teröristtir",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1392026665941864448,Jew,Maalesef imanın en zayıf noktasındayız. Buğz etmekle kalıyoruz... #israiliLANETLİYORUM #israilteroerdevletidir #FilistinDireniyor #FilistinYanlızdeğildir #GazaUnderAttack #FreePalestine #SavePalestine #AksadaBaskınVar #PalestineWillBeFree #kahrolsunisrail #PalestineWillBeFree,Erroneous,israiliLANETLİYORUM,Correct,,Swearing; Insult; Defamation; Dehumanization,Wrong,,,,"Span doğru, kategori yanlış, İngilizce hashtag var"
1392116930409082880,Jew,"Vallahi zafer biz inananların,mağlubiyet siz zalimlerin olacak!!!

#Terroristisrail 
#AksadaZulumVar 
#ZalimlerİcinYasasınCehennem",,"Terroristisrail,ZalimlerİcinYasasınCehennem",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,,,Span ve kategori doğru
1391737250392821766,Jew,"Ya Rabbi zalimlere fırsat verme!
Ya Rabbi O yahudi siyonist masonlara fırsat verme! Yaptıklarını yapacaklarını başlarına yık!Bütün azalarımızı küffara karşı birer atom eyle!
Sen Filistinli Kardeşlerimize  yardımlarını ihsan  eyle!
Amin, Ya Muin!

#Aksadabaskınvar #المسجد_الأقصى https://t.co/jkEMeZlb2h",,O yahudi siyonist masonlara fırsat verme! Yaptıklarını yapacaklarını başlarına yık!,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1394664093928280066,Jew,"@username @username #ErdoğanınYanındayız ve hükümetimizden daha sert yaptırımlar, daha etkili adımlar bekliyoruz.

Tek ümidimiz tek şansımız @username.
O varken bu şansı denemeliyiz.
Yoksa belki de 100 yıl bekleyeceğiz.
Yaparsa Resimiz yapar.
#kahrolsunisrail
#Katilİsrail

#ErdoğanYüzyılınLideri",,"kahrolsunisrail,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1391995482118004736,Jew,"Kudüs'ün ezanları israil'e sela olacak
İnşaallah..🤲🤲
#AksadaBaskınvar https://t.co/3vx44f6fAp",,Kudüs'ün ezanları israil'e sela olacak,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru (kudüsün ezanları israile sela olacak bunu doğru anlamış! ☺)
1393128647771443203,Jew,"Yıkılsın İsrail!
Enkazını göreyim 
Sana ülke diyenin yüzüne tüküreyim. 
#GazzaUnderAttack 
#GazzedeKatliamVar 
#Gazze https://t.co/HuY0koY7z0",,Yıkılsın İsrail! Enkazını göreyim Sana ülke diyenin yüzüne tüküreyim.,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1392615247224127493,Jew,"#PalestineUnderAttack
#Katilİsrail
#IsraeliTerrorism
#GazaUnderAttack
Yıkılsın israil, enkazını göreyim.Sana ülke diyenin yüzüne tüküreyim.! 
https://t.co/d3deasxXBz",,"Yıkılsın israil, enkazını göreyim.Sana ülke diyenin yüzüne tüküreyim.!",Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1393095481731989504,Jew,"Kanım dondu kanım!!! #Terroristisrail 
#GazzaUnderAttack 
#GenocideinGaza 
#Bebekkatiliİsrail https://t.co/10ByLHzo5k",Erroneous,Bebekkatiliİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,"Span ve kategori doğru, İngilizce hashtag var"
1393993627366563840,Jew,"İt sürüsü kendi ölmeye başladı

Kudüs'ün kuzeydoğusundaki Hizma kasabası yakınlarındaki bir kasabada sinagog çöktü

50’den fazla yaralı var 10 ağır 1 ölü diyor iTrail, tabi yersen https://t.co/VQxRakJUz9",,İt sürüsü kendi ölmeye başladı,Incomplete,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,"Span ve kategori doğru, itrail iTrail şeklinde yazılmış algılamamış"
1390964119428341762,Jew,"Ah itrail,  Allah belanı versin itrail,  hikayeni hangi ülkenin bitireceğini sende biz de çok iyi biliyoruz. Tek bilinmeyen bunun zamanı.",,Allah belanı versin itrail,Incomplete,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,"Span eksik, kategori doğru (hikayeni hangi ülkenin bitireceğini biliyoruz kısmını almamış)"
1393203573459128325,Jew,"@mkulunk Basit bir füzemsi deldi çelik kubbeni
Sen, kimsesiz mi sandın beni?
Benim Allah'ım var.#BoycottIsrael  #katilisrail demeyelim mi kahpenin dölleri? Siz seçilmiş değil lanetlenmişlersiniz.",,"kahpenin dölleri,Siz seçilmiş değil lanetlenmişlersiniz.",Incomplete,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",Wrong,,,,"Span eksik ama olanlar doğru, siz seçilmiş değil lanetlenmişlersiniz ayrımcı söylem demiş ama küfür hakaret."
1392056683686506497,Jew,Rabbim israili helak eyle yok et yak yik soylarini kurut  YARABBİM #KuduesBaskını #MescidiAksaOnurumuzdur #KudusBizimdir #AksadaBaskınVar #MescidiAksaYanlızDeğildir https://t.co/OHdZUknBUm,,israili helak eyle yok et yak yik soylarini kurut,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1396387279728484356,Jew,"Terör örgütü itrail askerleri, El Aksa Camii'ndeki muhafızlardan Fadi Aliyan'ı tutukladı.
Bu itrailcikler hâlâ rahat durmuyorlar https://t.co/kpgy6bhwK5",,itrailcikler,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1525159022495682561,Jew,"Soyun kurusun İsrail
#Katilİsrail https://t.co/StdPFdNudz",,"Soyun kurusun İsrail,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1391118171382427652,Jew,"Bu mübarek #KadirGecesi'nde de otobüslerle #MescidiAksaya gelen Filistinlilere müsade edilmedi. Otobüsler engellendi.
Kudüs israile mezar olacaktır. #OrdularAksaya https://t.co/bW9DwdELWy",,"Kudüs israile mezar olacaktır.,OrdularAksaya",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Symbolization",Correct,,,,Span ve kategori doğru
1394343732523188224,Jew,@elonue Ellerin kırılsın soyun kesilsin şu yavrucağı bu hale getiren melun. Başına belalar yağsın itrail,,Ellerin kırılsın soyun kesilsin şu yavrucağı bu hale getiren melun. Başına belalar yağsın itrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1393074012742422530,Jew,"İnanıyoruz ki;
Bir sabah gelecek kardan aydınlık.

Ve diyoruz ki;
Zalimler için yaşasın cehennem.!

#Katilİsrail
#MescidiAksa 
#AksadaZulumVar https://t.co/wou0KrcSJF",,"Zalimler için yaşasın cehennem.!,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1392721943044952064,Jew,"Allah'ın gazabı üzerinize olacak inşallah 🤲
#Katilİsrail 😠😠 https://t.co/4c99eyPvi5",,"Allah'ın gazabı üzerinize olacak,Katilİsrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1390984411882180611,Jew,"#KudusBizimdir #Kudusİslamındır #KudueseSahipCık #KuduesKırmızıCizgimizdir 
Yaptığınız zulüm'ü Allah görmez mi sanırsınız rabbim tez zamanda belanızı verir inşallah it sürüleri. https://t.co/lsufDPe6v5",,rabbim tez zamanda belanızı verir inşallah it sürüleri.,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,Span ve kategori doğru
1393923362620153866,Jew,#SonunGeldiKöpekİsrail https://t.co/DWyuNHdDPd,,SonunGeldiKöpekİsrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,"Span ve kategori doğru, sonun geldi köpek İsrail hashtaginin kategorisini düşmanlık olarak almış ki doğru, hakaret dememiş baskın kategori düşmanlık olduğundan, önemli bence"
1657912650003620096,Kurdish,"@shemhamfhorash @aIexstrasza_ @xdomerxd @pusholder Gönül isterdi ki Sinan Oğan kazansın ya da c*p hdpkk safında durmasın, %10 kürt oyu toplayayım diye darmaduman oldular. Beter olsunlar, bunların karşısında bırak RTE'yi taş olsa taşa basarım.
https://t.co/3hHhDqODrr",,"c*p hdpkk,Beter olsunlar",Correct,,"Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,,,Span ve kategori doğru
1657956266667560960,Kurdish,@zahide34 @Abdquil ben olsam kürt bölgelere hiç hizmet yapmam nedir bu nankörlük gözünüze dursun haram zıkkım olsun size..,,"hiç hizmet yapmam,nankörlük gözünüze dursun haram zıkkım olsun size",Incomplete,,"Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization",Correct,,,,"Span ve kategori doğru, ayrımcı söylemi baya iyi tespit ediyor hiç hizmet yapmam ifadesini direkt almış, belki “ben olsam kürt bölgelere hiç hizmet yapmam” şeklinde de alabilirdi kimliği içerecek şekilde"
1658001316004741120,Kurdish,"Bundan sonra bu Trakya insanının kürt edebiyatını sikerim.
Olum elinizle pkk yı oyladınız lan kahpeler.",,"kürt edebiyatını sikerim,kahpeler",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,Span ve kategori doğru
1658009526451286016,Kurdish,@sagin571 @__BURCUVAA_ Senin kardeşin Kürt ve Arap ..benim kardeşim Türk oğlu Türk Sizi denize döken de Türktü..git mahllende Ağla..,,Sizi denize döken de Türktü,Incomplete,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,,,"Span eksik, senin kardeşin kürt ve arap, benim kardeşim türk oğlu türk kısmını almamış"
1658064212923384064,Kurdish,@oylundavran Kürtlerden kastın hdpye oy veren kitle ise Türkiye’yi falan sevmiyorlar gerizekalı Türk sağı ve Türk solunun arasındaki çekişmeden yararlanarak iki taraftan da tavizler koparıp hayalini kurdukları özerk yönetim veya bağımsız Kürt devleti için çalışıyorlar,,"Türkiye’yi falan sevmiyorlar,gerizekalı",,,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",,,,,"Span ve kategori doğru, ama ikinci spande gerizekalı kelimesini tek başına küfür hakaret olarak almış ama o cümledeki nefret söylemi o kısımda değil, devamında abartma/yükleme/çarpıtma var"
1658214930657452032,Kurdish,"@muratsahin2023 En büyük Atatürkçü demokrasi aşığı
beyni sulanmış #Ayşegülarslan !!
o vatan hainlerine
İstiklal harbinde isyan eden Kürt saidin  torunlarına özgürlük diye bağırıyorsun
Amerika'nın kuyruğunda ülkemden toprak koparmak isteyenlere! Atatürk ve Türk düşmanlarından mı bahsediyorsun?👏",,vatan hainlerine,Incomplete,,Swearing; Insult; Defamation; Dehumanization,Wrong,,,,"Span eksik, kategori de yanlış bu yüzden abartma/yükleme/çarpıtma olacak"
1658284980483629056,Kurdish,@heysisifos @oguzhanturhan_ Siyaset ve devlet  aklı ile Türkiye yüzyılında Kürt ve hüdaparlı kardeşlerimizle beraber kandilde bu fotoğrafın aynısı çektiricez. Liderimiz Oğan olsun biz her zaman hazırız. Ama şuan kandilin 2. aposunu hapisten çıkaracağını söyleyen K.K karşısında bir olmak zorundayız kardeşim. https://t.co/wCfdaJI8qe,,kandilin 2. aposunu hapisten çıkaracağını söyleyen K.K karşısında bir olmak zorundayız,Correct,,Symbolization,Wrong,,,,"Span doğru, kategori yanlış, abartma/yükleme/çarpıtma olacak"
1658305640572281088,Kurdish,@Cemiloglu571 @eren_kurt_25 Ulu önder Mustafa Kemal Atatürk dedelerinizin kemikleriyle çok oynadı bu kadar istiyorsan biz de oynarız zevkle Kahrolsun Kürt faşizmi  NE MUTLU TÜRKÜM DİYENE Yaşasın laiklik,,"dedelerinizin kemikleriyle çok oynadı,Kahrolsun Kürt faşizmi",Incomplete,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",Wrong,,,,"Kahrolsun kürt faşizmi spani doğru, kategori yanlış. İlk span dedelerinizin kemikleriyle çok oynadı kısmı eksik, bu kadar istiyorsan biz de oynarız zevkle kısmı dahil olmalıydı, kategorisi de düşmanlık olmalıydı"
1658343884672433920,Kurdish,"@matata574313543 @Meleknaz___ @hesaniko Aynısı söyledim ben de zaten. Dilim kürtçe diye artistlik taslamana ithafen yazdım, kendi kürt çevren dışında kürtçe ile iletişim kurma ihtimalin 0 ne yazık ki. Olsun siz de bizim dil diye avutun kendinizi.",,artistlik taslamana ithafen yazdım,Wrong,,Swearing; Insult; Defamation; Dehumanization,Wrong,,,,Span ve kategori yanlış. Ayrımcı söylem var dil üzerinden
1658345651271261952,Kurdish,"Hahaha

Yere göğe sığdıramadığınız kürt kardeşlerinize bakın. Atatürkçü olup da eğer bu tabloda hâlâ bunlara sessiz kalıyorsanız size de yazıklar olsun.

Atam yaşasaydı bugün kendi partisi de dahil birçoğunuzu çükünden tavana asardı. https://t.co/4hRmKA8AG8",,çükünden tavana asardı,Incomplete,,Swearing; Insult; Defamation; Dehumanization,Wrong,,,,"Span eksik, kategori yanlış. Bazı küfürleri sadece tek başına alıyor"
1658466790509359104,Kurdish,@a_brls Ne yapsaydk seloyu çıkarıp millî savunma bakanı doğuda Kürt özerkliği Kürtçe 2.resmi dil olsun o pacavralar Ayyıldız la birlikte dalgalansın mı deseydik benim milletimi kötünün iyisini seçmek zorunda bıraktınız neyi savunuyorsun körü körüne bana değil o taptigin muhalefet e kinln,,"Kürt özerkliği Kürtçe 2.resmi dil olsun,pacavralar,bana değil o taptigin muhalefet e kinln",Correct,,"Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,,,"Span ve kategori doğru, burada dil üzerinden olan ayrımcı söylemleri doğru almış"
1658483396816048128,Kurdish,"@aleynaklcdarglu Kemal Kılıçdaroğlu'na oy vermek, Kemal Kılıçdaroğlu ile ABD hükümeti arasında Türkiye'nin doğu ve güneydoğu Kürt bölgelerinin ayrılması ve bağımsız bir Kürt devletinin kurulması için referandum yoluyla varılan anlaşmaya göre Türkiye'yi bölmek demektir.",,Türkiye'yi bölmek demektir,Correct,,Exclusive/Discriminatory Discourse,Wrong,,,,"Span doğru, kategori yanlış, abartma/yükleme/çarpıtma olacak"
1658602985386123008,Kurdish,@merthaaland @ekremistpala Ee zaten Kürtler Türk birine oy vermez çoğu irkcidir bize faşist derler ancak çoğu Kürt faşist ve bölücüdur,,"çoğu irkcidir,çoğu Kürt faşist ve bölücüdür",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion",Correct,,,,Span ve kategori doğru
1658603760451571968,Kurdish,"@SimonettaVspc Filiz senin Kürt sorununu da seni de, bitmediniz gitti. Bu Kürt sorunu bi senin gibi bir tarafları rahatta olanlara var heralde. Benim yaşadığım ilde hiçbir Kürt'ün sorunu yok, sizin ne sorununuz var merak konusu.",," Kürt sorununu da seni de, bitmediniz gitti",Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658614350033166080,Kurdish,@srkntnyldz Emekli askerim çeyrek asırdır CHP'ye oy verdim. Kemal Kılıçdaroğlu artık çekilmeli. Türk demek faşistlik Kürt demek özgürlük oldu. Bu CHP'nin hdpkk sevdası yüzünden oldu. %10 için % 30 gitti.,,"faşistlik,hdpkk sevdası",Incomplete,,"Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion",Correct,,,,Faşistlik ifadesini direkt hakaret olarak almış ama o kısmın tamamı alınmalı abartma/yükleme/çarpıtma olacak şekilde. Hdpkk sevdası ifadesini doğru algılamış
1658717142722703104,Kurdish,"@enginozkoc Bir Atatürkçü hdp ye destek vermez 
Bir Atatürkçü fetöye destek vermez 
Bir Atatürkçü pkkya destek vermez 
Bir Atatürkçü sözde Ermeni soykırımına destek vermez
Bir Atatürkçü sözde kürdistana destek vermez
Bir Atatürkçü kürt açılımına destek vermez
Verirse zaten Atatürkçü değildir https://t.co/VIvfJ4mFvo",,sözde kürdistana,Incomplete,,Symbolization,Wrong,,,,"Span eksik, kategori yanlış, çarpıtma olacak. Sözde kürdistan ifadesini span olarak almış ama sözde ermeni soykırımı ifadesini almamış"
1658766084814650880,Kurdish,@kadertaciri @tayfunaydin02 @ajans_muhbir Yarrağı yemişiz zaten dostum suriyeli yarrağı ola kürt yarrağı ola ne fark ede?,,"yarrağı yemişiz zaten,kürt yarrağı ola",Correct,suriyeli yarrağı ola kürt yarrağı ola ne fark ede?,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,Incomplete,,"Tüm tweet span. Suriyelilere yönelik de nefret söylemi var, kategori doğru"
1657927550855773952,LGBTI+,"Beni rahatsız eden her işlerinde bir şeytanlık var, halkı düşünüyormuş gibi yapmaları insanların özel hayatlarını deşifre etmesi ama kendilerinin sapık ve bir çoğunun biseksüel olması,bunların hepsinin hainlikte rızası var",,"sapık ve bir çoğunun biseksüel olması,bunların hepsinin hainlikte rızası var",Correct,,Exaggeration; Generalization; Attribution; Distortion,Incomplete,,,,"Span ve kategori doğru, ek olarak simgeleştirme de var biseksüel olması ifadesiyle"
1658005454822285056,LGBTI+,@bernalacin35 Defol şeytan CHP pkk lgbt lilere versinler şu sapık zihniyete bak sen geberdiğinde görürsün kim hak ediyor kıyametin kopacak artık son pişmanlık fayda etmez yol yekınken tövbe et rabbine sarıl dinsiz imansız gitme öbür tarafa,,"Defol şeytan CHP pkk lgbt lilere versinler şu sapık zihniyete bak sen geberdiğinde görürsün kim hak ediyor kıyametin kopacak artık,dinsiz imansız gitme öbür tarafa",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",Correct,,,,Span ve kategori doğru
1658005670178725888,LGBTI+,"@MAturkce Duygu sümürüsü para etmedi. 6 milyon oy 4 milyona indi. Sadece Êvdocularin; sapık karisiz kocasiz, LGBT'li olmak, devletsiz, kimliksiz, dünyayı deyiştime solculuk fikirlerinin kürde dayatması  yüzünde daha çok küdü kaybedecektir. Kürdü çantada keklik  gören aptallar bitecek....",,"sapık karisiz kocasiz, LGBT'li olmak",Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658015459822690048,LGBTI+,"@AlparslanCansiz @nevsinmengu Türk kadını siha,iha,helikopter,tank ,uçak yapıyor.Kullanıyor.
Okuyor,okutuyor,çocuk yetiştiriyor.
Kadın kadına tarzı LGBTİ den bahsediyorsanız Türk kadını tarihte de bugün de sapkın olmamıştır.",,sapkın olmamıştır,Incomplete,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,"Span eksik ama doğru, kategori de doğru"
1658028859759943936,LGBTI+,@jevlyin @DisiaslanI9o5 @LayluNada @ekrem_imamoglu Ulan profilinde l*gbt renkleri var. Sapkınlığın en âlâsı sizsiniz. Bu ülke sizden nasıl kurtulacağını tartışmalı. Senin zihniyetin bu ülkenin gençliğinin altına döşenmiş bir dinamittir. Ama gün gelecek hiç biriniz bu ülkede yer bulamayacaksınız. Sapkın zihniyetliler sizi.,,"Ulan profilinde l*gbt renkleri var. Sapkınlığın en âlâsı sizsiniz.,Bu ülke sizden nasıl kurtulacağını tartışmalı.,Senin zihniyetin bu ülkenin gençliğinin altına döşenmiş bir dinamittir.,Ama gün gelecek hiç biriniz bu ülkede yer bulamayacaksınız. Sapkın zihniyetliler sizi.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,,,Span ve kategori doğru
1658029106632457984,LGBTI+,"@ReyyanBilge Sadece dindara söz söyleyenlere bölücü CHPKK ne dersiniz  sapkın Lbgt destekleyenlere ne dersiniz
Yatacak yeriniz yok bunlara sözünüz yok mu",,sapkın Lbgt destekleyenlere,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658029129579494912,LGBTI+,@omerhankrm Özündeki meziyetlerden kasıt nedir lgbt gibi sapkın şeyleri desteklemek mi zannediyorsun kuranı bu işleri alet etmeyin tırnakla ayet çekip bunu da kendinizi destekler gibi paylaşmayın,,lgbt gibi sapkın şeyleri desteklemek,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,,,Span ve kategori doğru
1658048653376859904,LGBTI+,"Muhalefet seçimi kaybetti. Bitti!

•Pkk'nın siyasi kanadına normal bir siyasi parti gibi yaklaşır, TMK bakış açısı ile bakmazsanız,
•Ülkenin varlığına kasteden, FETÖcülere, mağdur gözüyle yaklaşırsanız,
•Özü pedofili olan sapkın LGBT sevdanızı bitirip, karşı durmazsınız++",,Özü pedofili olan sapkın LGBT sevdanızı bitirip,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Incomplete,,"Span ve kategori doğru, Kürtlere yönelik de nefret söylemi var"
